ID,Content
716,"keaïgaṃdhahagavviāraaraṃjiāddaṇehiṃ
kaṃṭhaasavalitaṇutava chaḍḍiabhavalāṇaṃ"
717,"aha suaï diṇṇapaḍivakkhaveaṇā pasiḍhilehi aṃgehiṃ
ṇivvattiasuraarasāṇuvaṃdhasuhaṇibbharaṃ vahuā"
718,"jaï teṇa tujjha vaaṇaṃ ṇa kaaṃ maha kāraṇeṇa a haāse
sā kīsa khaṃḍiataḍaṃ ṇiāharaṃ dūi dummesi"
719,"nirmalagaganataḍāge tārāgaṇakusumabhitetimire
bhikaravobālaṃ carati mṛgāṃko marāla iva"
720,"diṭṭhāi jaṃ ṇa diṭṭho saralasahāvāi jaṃ ca ṇā 'lavio
uvaāro jaṃ ṇa kao taṃ cia kaliaṃ chaïllehiṃ"
721,"aviralaṇiggaapulao paaḍiakaṃpo pamukkasikkāro
hemaṃte pahiajaṇo suraāsatto vva paḍihāi"
722,"vahuvihavilāsabharie surae labbhaṃti jāi sokkhāiṃ
virahammi tāi piasahi khāuggiṇṇāi kīraṃti"
723,"seullaṇiaṃvālaggasaṇhasicaassa maggam alahaṃto
sahi mohagholiro ajja tassa hasio mae hattho"
724,"dūīkajjāaṇṇaṇapaḍirohaṃ mā karehii imaṃ ti
utthaṃghei va turiaṃ tissā kaṇṇuppalaṃ pulao"
725,"mā vaccasu vīsaṃbhaṃ puttaa caḍuārao imo loo
sūīveho kaṇṇassa peccha kiṃ ṇijjaï pamāṇaṃ"
726,"amiamaaṃ cia hiaaṃ hatthā taṇhāharā saaṇhāṇaṃ
caṃdamuhi kattha ṇivasaï amittadahaṇo tuha paāvo"
727,"diṭṭhīa jāva pasaro tāva tumaṃ suhaa ṇivvuiṃ kuṇasi
volīṇadaṃsaṇo taha tavesi jaha houdiṭṭheṇa"
728,"gajjaṃti ghaṇā paṃthāṇo vahutaṇā a pasāriā sariā
ajja vi ujjuasīle païṇo maggaṃ paloesi"
729,"uṇho tti samatthijjaï ḍāheṇa saroruhāṇa hemaṃto
cariehi ṇajjaï jaṇo saṃgovaṃto vi appāṇaṃ"
730,"uvahāriāi samaaṃ piṃḍāre ua kahaṃ kuṇaṃtammi
ṇavavahuāi sarosaṃ savva ccia vachaā mukkā"
731,"pajjāliūṇa aggiṃ muheṇa puttia kiṇo samosarasi
thaṇaalasapaḍiapaḍimā phuraṃti ṇa chivaṃti te jālā"
732,"aggiṃ abbhuttaṃtīa putti paḍimāgaā kavolammi
kaṇṇālaṃviapallavalacchiṃ saṃdhei te jālā"
733,"kaha de dhūmaṃdhāre abbhuttaṇaṃ aggiṇo samappihaï
muhakamalacuṃvaṇālehaḍammi pāsaṭṭhie diare"
734,"āaṃvacchaṃ paalaṃtavāham āvaddhathaṇaharukkaṃpaṃ
asamattaṃ cia ciṭṭhaü sihiṇo abbhuttaṇam iṇaṃ te"
735,"chaṇapāhuṇie 'tti kiṇo ajja vi ṇaṃ bhaṇaha aṃgasaṃtāvaṃ
jāā amha gharillaaguṇeṇa gharasāmiṇi ccea"
736,"vaṇṇakkamaṃ ṇa āṇasi ṭhāṇavisuddhī vi de ṇa ṇivvaḍiā
cittaara taha vi maggasi bhoiṇikuḍḍammi ālihiuṃ"
737,"vialiakalākalāvo caṃdo mittassa maṃḍalaṃ visaï
ṇissaraï tādiso ccia gaavihavaṃ ko samuddharaï"
738,"ṇā 'haṃ dūī suṃdara tīe pio si ṇa amha vāvāro
sā maraï tujjha virahe eaṃ dhammakkharaṃ bhaṇimo"
739,"jo hoi rasāisao suviṇaṭṭhāṇaṃ vi puṃḍaïcchūṇaṃ
katto so hoi raso mohāsāṇaṃ aṇicchūṇaṃ"
740,"jaï vi hu dilliṃdiliā taha vi hu mā putti ṇaggiā bhamasu
cheā ṇaarajuāṇo māaṃ dhūāi lakkhaṃti"
741,"gaagaṃḍaagavaasarabhaserihasaddūlarikkhajāīṇaṃ
thaṇaā vāhavahūe abhaaṃ dāuṃ va ṇikkaṃtā"
742,"bhiuḍīa puloissaṃ ṇibbhacchissaṃ paraṃmuhī hossaṃ
jaṃ bhaṇaha taṃ karissaṃ sahīu jaï taṃ ṇa pecchissaṃ"
743,"jaṃ keaveṇa pemmaṃ jaṃ ca valā jaṃ ca atthaloheṇa
jaṃ uvarohaṇimittaṃ ṇamoṇamo tassa pemmassa"
744,"kassa ṇa saddhā garuattaṇammi païṇo pasāamāṇassa
jaï māṇabhaṃjaṇīo ṇa hoṃti hemaṃtarāīo"
745,"avvo tahiṃtahiṃ cia gaaṇe bhamiūṇa vīsamaṃteṇa
vohittavāaseṇa vva hāsiā ḍaḍḍhapemmeṇa"
746,"de ā dumasu tumaṃ ciya mā parihara putti paḍhamadumiyaṃ ti
kiṃ kuḍḍaṃ ṇiamuhaaṃdakaṃtidumiaṃ ṇa lakkhesi"
747,"vijjaṃti taṇuṃ uvaṇeṃti veaṇaṃ ṇeyatāṇa khayamagge
abbo aïṭṭhapuvvo aṇaṃgabāṇāṇa māhappo"
748,"āmoḍaūṇa balāu hatthaṃ majjhaṃ gao si bho pahia
hiaāu jaï a ṇīhasi sāmatthaṃ tujjha jāṇissaṃ"
749,"saddhā me tujjha piyattaṇassa ahayaṃ tu taṃ ṇa yāṇāmi
de pasiya tumaṃ ciya sikkhavesu jaha te piyā homi"
750,"pemmummaïyāi mae uvaūḍho haliyaüttabuddhīe
phaṃsemi jāva pharuso taṇapuriso gāmasīmāe"
751,"be maggā dharaṇiyale māṇiṇi māṇoṇṇayāṇa purisāṇa
ahavā pāvaṃti siriṃ ahava bhamaṃtā samappaṃti"
752,"katto kamalāṇa raī katto kumuyāṇa sīalo caṃdo
taha sajjaṇāṇa ṇeho ṇa calaï dūraṭṭhiāṇaṃ pi"
753,"hā hā kiṃ teṇa kayaṃ mālaïvirahammi putti bhasaleṇaṃ
kaṃkellikusumamajjhe jalaṇo tti samappio appā"
754,"ḍhaṃkharaseso vi hu mahuareṇa mukko ṇa mālaīviḍavo
daraviyasiyakaliyāmoyabahalimaṃ saṃbharaṃteṇa"
755,"samuhāgayavolaṃtammi sā tume aghaḍiyaṃgasaṃṭhāṇā
ruṃdaṃ vi gāmaracchaṃ ṇiṃdaï taṇuaṃ ca appāṇaṃ"
756,"samam acchaṃti ṇiattaṃti pasariyā raṇaraṇaṃti taddhiyahaṃ
calacitta tujjha laggā maṇorahā tīĕ hiyayammi"
757,"ḍahiūṇa sayalaraṇṇaṃ aggī samavisamalaṃghaṇuvvāyo
taḍalaṃbaṃtataṇehiṃ tisiya vva ṇaïṃ samosaraï"
758,"sa cciya rāmeu tumaṃ paṃḍiya ṇiccaṃ alaṃ mha ramieṇa
sabbhāvabāhirāiṃ jā jāṇaï aṭṭamaṭṭāiṃ"
759,"raaṇāyarassa sāhemi ṇammae ajja mukkadakkhiṇṇā
veḍisalayāharaṃteṇa miliyā jaṃ si pūreṇa"
760,"rakkhaï aṇaṇṇahiyao jīvaṃ piva mahuaro payatteṇa
daraṇeṃtadīvidāḍhaggasacchahaṃ mālaīmaülaṃ"
761,"taha ṇehalāliyāṇa vi avāhirillāṇa sayalakajjesu
jaṃ kasaṇaṃ hoi muhaṃ taṃ bhaṇṇaï kiṃ paīvāṇaṃ"
762,"tisiyā piyaü tti mao mao vi tisio maī kareūṇa
iya mayamihuṇaṃ tisiyaṃ piyaï ṇa salilaṃ siṇeheṇa"
763,"tuha sāmali dhavalacalaṃtataralatikkhaggaloyaṇabaleṇa
mayaṇo puṇo vi icchaï hareṇa saha viggahāraṃbhaṃ"
764,"suhaya suhaṃ ciya kuḍali vva pehuṇo ṇiggayassa caḍuvassa
jaṇaraṃjaṇiggaho te gharammi suṇaho atihivaṃto"
765,"ṇivaḍihisi suṇṇahiyae jalaharajalapaṃkilammi maggammi
uppekkhāgayapiyayamahatthe hatthaṃ pasāreṃtī"
766,"ucchaṃgiyāĕ païṇā ahisāraṇapaṃkamaliṇaperaṃte
āsaṇṇapariyaṇo via sea cciya dhuvaï se pāe"
767,"jaha laṃghesi paravaïṃ niyayavaïṃ bharasahaṃ pi mottūṇaṃ
taha maṇṇe kohalie ajjaṃ kallaṃ pi phuṭṭihasi"
768,"aṇusoyaï haliyabahū raïkiraṇoluggapaṃḍuracchāyaṃ
raṇṇuṃduradaṃtukkhuttavisamavaliyaṃ tilacchettaṃ"
769,"ovālaammi sīāluāṇa vaïmūlam ullihaṃtāṇaṃ
diṃbhāṇa kaliṃcayavāvaḍāṇa suṇṇo jalaï aggī"
770,"mā mā muya parihāsaṃ deara aṇahoraṇā varāī sā
sīyammi vi pāsijjaï puṇo vi esiṃ kuṇasu chāyaṃ"
771,"kiṃ tassa pāraeṇaṃ kim aggiṇā kiṃ ca gabbhaharaeṇa
jassa ṇisammaï uare uṇhāyaṃtatthaṇī jāyā"
772,"kamalāyarāṇa uṇho hemaṃto sīalo jaṇavayassa
ko kira bhiṇṇasahāvaṃ jāṇaï paramatthayaṃ loe"
773,"hema.mte himaraadhūsarassa oasaraṇassa pahiyassa
sumariyajāyāmuhasijjirassa sīyaṃ ciya paṇaṭṭhaṃ"
774,"uvaïsaï laḍiyāṇa kaḍḍhei rasaṃ ṇa dei sottuṃ je
jaṃtassa juvvaṇassa ya ṇa hoi icchu cciya sahāvo"
775,"bahuehi jaṃpiehiṃ siṭṭhaṃ amha savahe kareūṇa
saddo cciya se bhaddo bhoiṇijaṃte raso ṇa tthi"
776,"paḍhamaṃ ciya māhavapaṭṭayaṃ va ghettūṇa ḍāhiṇo vāo
aṃkollapaḍhamavattaṃ pahiṃḍio gāmaracchāsu"
777,"so māṇo piyamuhaaṃdadaṃsaṇe kaha thiro dharijjihaï
aṃkollakoraāṇa vi jo phuṭṭamuhāṇa bīhei"
778,"kāraṇagahio vi mae māṇo emea jaṃ samosariyo
atthakkaphulla aṃkolla tujjha taṃ matthae paḍaü"
779,"raṃjeha deha rūvaṃ raeha kusumāi deha vicchittiṃ
ṇa vi taha puhavīsassa vi halahalao jaha vasaṃtassa"
780,"sisire vaṇadavaḍaḍḍhaṃ vasaṃtamāsammi uaha saṃbhūyaṃ
maṃkusakaṇṇasaricchaṃ dīsaï pattaṃ palāsassa"
781,"dūrapaïṇṇaparimalaṃ sapallavaṃ muddhapupphapaṃguraṇaṃ
aṃgacchittaṃ piva vammaheṇa diṇṇaṃ mahusirīe"
782,"kāraṇagahiaṃ pi imā māṇaṃ moei māṇiṇiaṇassa
sahayāramaṃjarī piyasahi vva kaṇṇe samallīṇā"
783,"ajjaṃ ciya chaṇadiaho mā putti ruehi ehaï pio tti
suṇhaṃ āsāsaṃtī paḍiyattamuhī ruvaï sāsū"
784,"diyahediyahe ṇivaḍaï gihavaïdhūāṇiheṇa māucchā
saṃgahaṇaï tti vāvaü vasuhārā khujjasahayāre"
785,"āucchaṇovaūhaṇakaṃṭhasamosariyabāhulaïyāe
valayāi pahiyacalaṇe bahūĕ ṇiyalāi va paḍaṃti"
786,"uḍḍiyapāsaṃ taṇachaṇṇakaṃdaraṃ ṇihuasaṃṭhiyāvakkhaṃ
jūhāhiva parihara muhamettasarīyaṃ kala"
787,"guṇasāliṇo vi kariṇo hohaï jūhāhivattaṇaṃ katto
ṇavasālikavalalohilliāĕ viṃjhaṃ muaṃtassa"
788,"vihiṇā aṇujjueṇaṃ puttaya jāo kulammi paḍhamammi
jāivisuddho bhaddo vi baṃdhaṇaṃ pāvaï khaṇammi"
789,"caüpāsadiṇṇahuyavahavisamāha haveḍhaṇāpiulaṃ
ṇivvāheuṃ jāṇaï jūhaṃ jūhāhivo cceva"
790,"allaggakavoleṇa vi gayamaïṇā pattadasāvasaṇammi
ajja vi māĕ saṇāhaṃ gayavaïjūhaṃ dharaṃteṇa"
791,"ṇa vi taha dūmei maṇaṃ gayassa baṃdho vi kariṇiviraho vi
dāṇavioyavimuhie jaha bhamaraüle bhamaṃtammi"
792,"gāmammi mohaṇāiṃ diṇṇe khagge vva corahitthāiṃ
gahavaïṇo ṇāmeṇaṃ kiyāi aṇneṇa vi jaṇeṇa"
793,"maliṇāiṃ aṃgāiṃ bāhiraloeṇa maṃsaluddheṇa
hiyayaṃ hiyaeṇa viṇā ṇa dei vāhī bhamaï haṭṭaṃ"
794,"kaḍhiṇakharavīrapellaṇahalaṃ va pattharaviṇiggayaggikaṇe
dhacaloāyariyavahe kasarā vi suheṇa vaccaṃti"
795,"ṇakkhamaūhesu khaṇaṃ kusumesu khaṇaṃ khaṇaṃ kisalaesu
hatthesu khaṇaṃ kusumocciyāi loḍāviyā bhasalā"
796,"chettammi jeṇa ramiyā tāo kira tassa ceya maṃdei
jaï tīa imaṃ ṇisuyaṃ phuṭṭaï hiyayaṃ harisayāe"
797,"hiyayaṃ ṇiyāmi kaḍhiṇaṃ pā hāseṇa ghaḍiyaṃ me
virahāṇaleṇa tattaṃ rasasittaṃ aṃtitā phuḍaha"
798,"aṇṇe te kila sihiṇo siṇarasaseeṇa huṃti vicchāyā
āsāiyarasaseo hoi viseseṇa ṇehajo dahaṇo"
799,"aṃto ṇibhuaṭhṭhiapariaṇāi oruddhadāraṇaaṇāi
gimhe ghoraṭṭaghagghararaveṇa ghoraṃti va gharaṭṭa"
800,"jīhāi paraṃ libbhaï daṃtoṭṭheṇaṃ ṇa tīrae gahiuṃ
aharo vva savvaṇo gohaṇeṇa paḍhamo taṇuccheo"
801,"jaha vellīhi ṇa māasi jaha icchasi paravaïṃ pi laṃgheuṃ
taha ṇūṇaṃ kohalie ajjaṃ kalhiṃ va phullihisi"
802,"vilāsaṇiguruṇiaṃvo tīraü calaṇehi dohi uvvahiuṃ
eāī uṇa majjho thaṇabhāraṃ kaï ṇu uvvahi"
803,"vārijjaṃtī ṇavakomui tti mā putti aṃgaṇe suvasu
mā te aṃvupisāo caṃdo tti muhaṃ gasijjihii"
804,"suvvaṃto āsi paraṃparāi kahakaha vi diṭṭhimilio 'si
de suhaa kiṃ pi jaṃpasu piaṃtu kaṇṇāi me amiaṃ"
805,"virahakisiā varāī diṇāi āsaṇṇagimhapariṇāmāiṃ
kaḍhiṇahiao pavāsī ṇa āṇimo kaha samappihii"
806,"roāvia mha māe aṃgaṇapahieṇa darapasutteṇa
parivattasu māṇiṇi māṇiṇi tti siviṇe bhaṇaṃteṇa"
807,"māṇaṃsiṇīa païṇā ṇaaṇakavolāharappahābhiṇṇā
ujjuasuracāvaṇihā vāhoārā ciraṃ diṭṭhā"
808,"sarahasaviṇiggaāi vi icchāi tumaṃ ṇa tīa saccavio
sīsāhaavaliabhuaṃgavaṃkaracche haaggāme"
809,"sā tuha virahe ṇikkiva saṃdhārijjaï sahīhi ṇiuṇāhi
caṃḍālahatthagaasaüṇia vva jīe ṇirālaṃvā"
810,"kappāsaṃ kuppāsaṃtarammi taï khittam itti bhaṇiūṇa
attā valā 'hireṇaṃ thaṇāṇa maha kāriā 'vatthā"
811,"gāīu paṃcakhāriṃbharīu cattāri pakkalavaïllā
saṃpaṇṇaṃ vālāvallaraaṃ sevā sivaṃ kuṇaü"
812,"aṇurāaraaṇabhariaṃ kaṃcaṇakalasa vva taruṇithaṇavaṭṭaṃ
tassa cia muhammi kiā masimuddā maaṇarāeṇa"
813,"vijja piāsā vahalaï ghaṇatāo khaṇakhaṇammi romaṃco
hiae ṇa bhāi aṇṇaṃ lajjāpatthehi tejiā pāṇā"
814,"gāhāṇa a geāṇa a tantīsaddāṇa poḍhamahilāṇa
tāṇaṃ so ccia daṇḍo je tāṇa rasaṃ ṇa āṇaṃti"
815,"vivarīaraammi sirī bamhaṃ daṭṭhūṇa ṇāhikamalatthaṃ
hariṇo dāhiṇaaṇaṃ rasāulā jhatti ḍhakkei"
816,"laḍahavilaāṇa loaṇakaḍakkhavikkhevajaṇiasaṃdāvā
jhijjaṃti mahāsattā cittuvveaṇasahā hoṃti"
817,"taha hasa jaha ṇa hasijjasi taha jaṃpa jahā parappiaṃ hoi
taha jia jaha lahasi jasaṃ taha mara jaha ṇa uṇa saṃbhavasi"
818,"chappaa gammasu sisiraṃ pāsākusumehi tāva mā marasu
jīaṃto dacchihisi a puṇo vi riddhiṃ vasaṃtassa"
819,"savvattha hoi ṭhāṇaṃ rāsahamahisāṇa mesavusahāṇaṃ
bhaddagaïṃdāṇam aho mahāvaṇam ahava mahārāo"
820,"avvo ṇa āmi chettaṃ khajjaü sālī vi kīraṇivahehiṃ
jāṇaṃtā avi pahiā pucchaṃti puṇopuṇo maggaṃ"
821,"atthakkāgaadiṭṭhe vahuā jāmāduammi gurupurao
jūraï ṇivaḍaṃtāṇaṃ harisaviphaṃdaṃtavalaāṇaṃ"
822,"acchīhi tujjha suṃdari bāhiradhavalehi majjhakasaṇehi
eehi ko ṇa damio pisuṇehi va kaṇṇalaggehi"
823,"eha imīa ṇiacchaha vimhiahiaā sahī puloei
addāammi kavolaṃ kavolapaṭṭammi addāaṃ"
824,"kaïā jāā kaïā ṇu sikkhiā māiā haakumārī
taṃtaṃ jāṇaï savvaṃ jaṃjaṃ mahilāŏ jāṇaṃti"
825,"khaṇapiṭṭhadhūsaratthaṇi mahumaataṃbacchi kuvalaābharaṇe
kaṇṇagaacūamaṃjari putti tue maṃḍio gāmo"
826,"maggialaddhe balamoḍicuṃbie appaṇeṇa uvaṇīde
ekkammi piāahare aṇṇaṇṇā hoṃti rasaheā"
827,"upphullaloaṇeṇaṃ kavolabosaṭṭamāṇaseeṇaṃ
ahaṇaṃteṇa vi bhaṇiā muheṇa se kajjaṇivvuttī"
828,"jattha ṇa ujjāgarao jattha ṇa īsā visūraṇaṃ māṇo
sabbhāvacāḍuaṃ jattha ṇa tthi ṇeho tahiṃ ṇa tthi"
829,"maha païṇā thaṇajuale pattaṃ lihiaṃ ti gavviā kīsa
ālihaï mahaṃ pi pio jaï se kaṃpo ccia ṇa hoi"
830,"kaṇṇe paḍiaṃ hiae paḍiaṃ cia o mae abhavvāe
jāmi tti tujjha vaaṇaṃ kiṃ va ṇa sahiaṃ pavāsassa"
831,"samapaṃthapatthiassa vi pahiassa khalaṃti puḍhamadiahammi
hiaaṭṭhiajāāguruṇiaṃvahāreṇa va paāi"
832,"saṃdeso vi ṇa lihio lehe pahieṇa kattha gharatattī
aṇavaraalihiagehiṇigottakkharapūrie patte"
833,"uppekkhāgaadaïaṃgasaṃgamuccaliaviuṇaseāe
bolīṇo vi ṇa ṇāo paütthapaïāi hemaṃto"
834,"siviṇaaladdhapiaamapulaïuggamaṇibbharehi aṃgehiṃ
pariraṃbhaṇe suhāiṃ pāvaü mā ṇaṃ paboheha"
835,"vijjhāvei païvaṃ abbhuṭṭhaṃtīĕ pahiajāāe
piaamavioadīharaṇīsahaṇīsāsariṃcholī"
836,"jaṃ pīaṃ maṃgalavāsaṇāĕ patthāṇapaḍhamadiahammi
bāhasalilaṃ ṇa ciṭṭhaï taṃ cia virahe ruvaṃtīe"
837,"ukkaṃṭhāṇicchāā savvaṃ uṇa pariaṇaṃ ruāvei
āaṃbirehi ajjhā phusiaparuṇṇehi acchīhi"
838,"jaha diahavirāmo ṇavasirīsagaṃdhuddhurāṇilagghavio
pahiaghariṇīa ṇa tahā tavei tivvo vi majjhaṇho"
839,"cirapavasiadaïakahā ṇiuṇāhi sahīhi virahasahaṇatthaṃ
aliā avi avarāhā vahūĕ kamaso kahijjaṃti"
840,"jaṃjaṃ paütthapaïā piaamaṇāmakkharaṃ lihaï lehe
taṃtaṃ tallehaṇiāṇusāragalio pusaï seo"
841,"acchaü ṇimīliacchī mā mā vāreha piaamāsāe
teṇa viṇā kiṃ pecchaü ummillehiṃ vi acchīhiṃ"
842,"dīhuṇhā ṇīsāsā raṇaraṇao rujjagaggiraṃ geaṃ
piavirahe jīviavallahāṇa eso ccia viṇoo"
843,"jaï devva tuṃ pasaṇṇo mā karihisi majjha māṇusaṃ jammaṃ
jaï jammaṃ mā pemmaṃ jaï pemmaṃ mā jaṇe dulahe"
844,"rāīṇa bhaṇaï loo jā kila gimhammi hoṃti maḍahāo
maha uṇa daïeṇa viṇā ṇa āṇimo kīsa vaḍḍhaṃti"
845,"ekke aaṇe diahā vīe raaṇīŏ hoṃti dīhāo
virahāaṇo apuvvo ettha duve ccea vaḍḍhaṃti"
846,"cirajīvittaṇakaṃkhiri mā tamma rasāaṇehi athirehi
virahaṃ pavajja jāaṃti jeṇa juadīharā diahā"
847,"ruaï ruaṃtīĕ mae ohidiṇe gaṇaï jhijjaï ahaṃ va
piavirahe māmi saajjhiāĕ ṇeho ccia apuvvo"
848,"kaṃṭhaggahaṇeṇa saajjhiāĕ abbhāgaovaāreṇa
vahuāĕ païmmi vi āgaammi sāmaṃ muhaṃ jāaṃ"
849,"caṃdo vi caṃdavaaṇe muṇālabāhālae muṇālāiṃ
iṃdīvarāi iṃdīvaracchi tāveṃti tuha virahe"
850,"guruaṇaparavasa pia kiṃ bhaṇāmi tuha maṃdabhāiṇī ahaaṃ
ajja pavāsaṃ vajjasi vacca saaṃ cea muṇasi karaṇijjaṃ"
851,"vitthiṇṇaṃ mahiveḍhaṃ viulaṇiaṃbāŏ pīṇathaṇiāo
labbhaṃti visālacchīŏ suhaa juvaīŏ mā tamma"
852,"kajjaṃ viṇā vi vialaṃtapemmarāaṃ tumaṃ ṇiacchaṃtī
hiaāsaṃkiaṇiadosadummaṇā tāmaï varāī"
853,"dūī ṇa ei caṃdo vi uggao jāmiṇī vi bolei
savvaṃ savvattho ccia visaṃṭhulaṃ kassa kiṃ bhaṇimo"
854,"dūī gaā cirāaï kiṃ so maha pāsam ehii ṇa ve 'tti
jīviamaraṇaṃtarasaṃṭhiāĕ aṃdolae hiaaṃ"
855,"so ṇā 'gao tti pecchaha parihāsullāvirīĕ dūīe
ṇūmaṃtīa pahariso osaṭṭaï gaṃḍapāsesu"
856,"kaha ṇu gaā kaha diṭṭho kiṃ bhaṇiaṃ kiṃ va teṇa paḍibhaṇiaṃ
eaṃ cia ṇa samappaï puṇaruttaṃ jaṃpamāṇīe"
857,"dūīmuhaaṃdapuloirīĕ kiṃ bhaṇihii tti ajjhāe
piasaṃgamalaliamaṇorahāĕ hiaaṃ tharatharei"
858,"appāhiāi tuha teṇa jāi tāiṃ mae ṇa muṇiāi
accuṇhassāsaparikkhalaṃtavisamakkharapaāiṃ"
859,"sāheṃtī sahi suhaaṃ khaṇekhaṇe dūmiā si majjha kae
sabbhāvaṇehakaraṇijjasarisaaṃ dāva viraïaṃ tumae"
860,"jaṃ tuha kajjaṃ taṃ cia kajjaṃ majjha tti jaṃ saā bhaṇasi
o dūi saccavaaṇe ajja si pāraṃ gaā tassa"
861,"ṇavalaapaharuttatthāĕ taṃ kaaṃ haliavahuāe
jaṃ ajja vi juvaïjaṇo ghareghare sikkhiuṃ mahaï"
862,"dhaṇṇo si re haliddaa haliasuāpīṇathaṇabharucchaṃge
pecchaṃtassa vi païṇo jaha tuha kusumāi ṇivaḍaṃti"
863,"saccaṃ cia kaṭṭhamao suraṇāho jeṇa haliadhūāe
hatthehi kamaladalakomalehi cikko ṇa pallavio"
864,"emea akaapuṇṇā appattamaṇorahā vivajjissaṃ
jaṇavāo vi ṇa jāo teṇa samaṃ haliutteṇa"
865,"lajjāpajjattapasāhaṇāi paratattiṇippivāsāiṃ
aviṇaadiṃmohāiṃ dhaṇṇāṇa ghare kalattāiṃ"
866,"hasiam aviāramuddhaṃ bhamiaṃ virahiavilāsasacchāaṃ
bhaṇiaṃ sahāvasaralaṃ dhaṇṇāṇa ghare kalattāṇaṃ"
867,"païṇā vaṇṇijjaṃte akkhāṇaasuṃdarīĕ rūvammi
īsāmaccharagaruaṃ ghariṇī huṃkāraaṃ dei"
868,"vāhijjaṃti ṇa kassa vi rottūṇaṃ ṇea pāaḍijjaṃti
māṇaviārā kulapāliāĕ hiae vilāveṃti"
869,"ahiaṃ suṇṇāi ṇiraṃjaṇāi vaïrikkaruṇṇapusiāi
virahukkaṃṭhaṃ kulapāliāi sāhaṃti acchīiṃ"
870,"kulapāliāĕ pecchaha jovvaṇalāaṇṇavibbhamavilāsā
pavasaṃti vva pavasie eṃti vva pie gharaṃ eṃte"
871,"païpurao ccia rabhaseṇa cuṃbio devaro aḍaaṇāe
maha vaaṇaṃ maïrāgaṃdhiaṃ ti hāā tuhaṃ bhaṇaï"
872,"taha aḍaaṇāĕ ruṇṇaṃ païmaraṇe bāharuddhakaṃṭhīe
aṇumaraṇasaṃkiṇo jaha jārassa vi saṃkiaṃ hiaaṃ"
873,"vāṇīrakuḍuṃguḍḍīṇasaüṇikolāhalaṃ suṇaṃtīe
gharakammavāvuḍāe vahūĕ sīaṃti aṃgāiṃ"
874,"ṇollei aṇollamaṇā attā maṃ gharabharammi saalammi
khaṇamettaṃ jaha saṃjhāĕ ṇavara ṇa va hoi vīsāmo"
875,"ṭhāṇeṭhāṇe valiā valaṇevalaṇe saveḍasakuḍuṃgā
ṇa gao si amha gāmaṃ diara ṇa diṭṭhā tue muralā"
876,"mahuehi kiṃ va vālaa harasi ṇiaṃbāhi jaï vi me siaaṃ
sāhāmi kassa raṇṇe dūre gāmo ahaṃ ekkā"
877,"kālakkharadūsikkhia dhammia re ṇiṃbakīḍaasariccha
doṇṇa vi ṇiraaṇivāso samaaṃ jaï hoi tahi hodu"
878,"paṃthaa ṇa ettha saṃtharam atthi maṇaṃ pattharatthale gāme
uṇṇaapaahare pekkhiūṇa jaï vasasi tā vasasu"
879,"vihalakkhaṇaṃ tumaṃ sahi daṭṭhūṇa kuḍeṇa taralataradiṭṭhiṃ
vārapphaṃsaṇiheṇa a appā garuo tti pāḍiavihiṇṇo"
880,"aïviulaṃ jalakuṃbhaṃ ghettūṇa samāgaa mhi sahi turiaṃ
samaseasalilaṇīsāsaṇīsahā vīsamāmi khaṇaṃ"
881,"aṇumaraṇe hasaï jaṇo rottuṃ vi ṇa labbhaï jahecchaṃ
tā ettha kiṃ karissaṃ coriaramaṇe vivajjaṃte"
882,"mā putti vaṃkabhaṇiaṃ jaṃpasu purao tumaṃ chaüllāṇaṃ
hiaeṇa jaṃ ca bhaṇiaṃ taṃ pi haāsā viāṇaṃti"
883,"vaṃkabhaṇiāi katto katto addhacchipecchiavvāi
ūsasiuṃ pi ṇa tīraï chaüllaparivārie gāme"
884,"tattha vi hoṃti sahīo puttali mā ruvasu jattha diṇṇā si
tattha vi ṇiuṃjalīlā tattha vi girivāhiṇī golā"
885,"kassa va ṇa hoi roso daṭṭhūṇa piāĕ savvaṇaṃ aharaṃ
sabhamarakamalagghāiri vāriavāme sahasu eṇhiṃ"
886,"chappattiā vi khajjaï ṇippatte putti ettha ko doso
ṇiapurise vi ramijjaï parapurisavivajjie gāme"
887,"amuṇiaparapurisasuho jaṃpaü jaṃ kiṃ pi aṇṇao loo
ṇiapurisehi vi amhe parapuriso tti ccia ramāmo"
888,"māe gharovaaraṇaṃ ajja khu ṇa tthi tti sāhiaṃ tumae
tā bhaṇa kiṃ karaṇijjaṃ emea ṇa vāsaro ṭhāi"
889,"sacchaṃdaramaṇadaṃsaṇasaṃvaḍḍhiagaruavammahavilāsaṃ
suviaḍḍhavesavilaāramiaṃ ko vaṇṇiuṃ taraï"
890,"sāmaṇṇasuṃdarīṇaṃ vibbhamam āvahaï aviṇao ccea
dhūmo vi hu pajjaliāṇaṃ mahuro hoi surabhidārūṇaṃ"
891,"avvo kālassa gaī so vi juā sarasakavvadullalio
paḍhaï parāsarasaddaṃ amhe vi ṇiaṃ païṃ gamimo"
892,"paṇamaha māṇassa halā calaṇe kiṃ devaehi aṇṇehiṃ
jassa pasāeṇa pio gholaï pāaṃtapāsesu"
893,"aṇuṇaapasaraṃ pāapaḍanūsavaṃ rabhasacuṃbaṇasuhelliṃ
eāi a aṇṇāi a avaso vva kao phalaï māṇo"
