126,"sā tujjha vallahā taṃ si majjha veso si tīa tujjha ahaṃ,vālaa phuḍaṃ bhaṇāmo pemmaṃ kira vahuviāraṃ ti","You love her, I love you, She hates you, And you hate me. I speak plainly Since love is full of complications."
127,"ahaaṃ lajjāluiṇī tassa a ummaccharāi pemmāiṃ,sahiāaṇo vi ṇiuṇo alāhi kiṃ pāarāeṇa","I am shy And he is ready for anything, But my friends will help me out, So why should I paint my feet?"
128,"mahumāsamāruāhaamahuarajhaṃkāraṇibbhare raṇṇe,gāi virahakhharāvaddhapahiamaṇamohaṇaṃ govī","The spring wind stirs the forest, Loud with the drone of bees, And the cowgirl’s song About parted lovers Troubles the lonely traveler."
130,"sāloa ccia sūre ghariṇī gharasāmiassa ghettūṇa,ṇecchaṃtassa vi pāe dhuaï hasaṃtī hasaṃtassa",The sun is already shining When the good wife Takes hold of her husband’s feet And gives them a shake. Since she is smiling A smile appears on his grumpy face.
132,"rūaṃ acchīsu ṭhiaṃ phariso aṃgesu jaṃpiaṃ kaṇṇe,hiaaṃ hiae ṇihiaṃ vioiaṃ kiṃ tha devveṇa","His image is in my eyes, His touch on my limbs, His words in my ear And his heart in my heart. To separate us needs more than just fate."
133,"saaṇe ciṃtāmaïaṃ kāūṇa piaṃ ṇimīliacchīe,appāṇo uvaūḍho pasiḍhilavalaāhi vāhāhiṃ","Eyes shut, She imagines her husband on the bed And embraces herself While the bracelets fall loose Upon her thin arms."
134,"paribhūeṇa vi diahaṃ gharagharabhamireṇa aṇṇakajjammi,cirajīvieṇa imiṇā khavia mho ḍaḍḍhakāeṇa",This wretched body is the ruin of me: In daily humiliation It totters from door to door On other people’s business Yet refuses to die.
136,"hoṃtī vi ṇipphala ccia dhaṇariddhī hoi kiviṇapurisassa,gimhāavasaṃtattassa ṇiaachāhi vva pahiassa","However abundant, A miser’s wealth is useless, Like the traveler’s shadow When he is scorched by the summer heat."
137,"phurie vāmacchi tae jaï ehii so pio jja tā suiraṃ,sammīlia dāhiṇaaṃ tui aviaṇhaṃ puloissaṃ","O my left eye, If my husband comes home today Thanks to your quivering, I will reward you with a good long look at him While keeping my right eye tightly shut."
139,"aṇṇaṇṇaṃ kusumarasaṃ jaṃ kira so mahaï mahuaro pāuṃ,taṃ ṇīrasāṇa doso kusumāṇaṃ ṇea bhamarassa","That the bee wants to drink the nectar Of one flower after another Is the fault of the flowers running out of nectar, Not the bee’s."
140,"racchāpaïṇṇaṇaaṇuppalā tumaṃ sā paḍicchae eṃtaṃ,dāraṇihiehi dohi vi maṃgalakalasehi va thaṇehiṃ",Leaning on the door Looking out for you She decorates the house for your return: Her breasts two vases of plenty And her eyes lotus petals strewn on the street.
141,"tā ruṇṇaṃ jā ruvvaï tā jhīṇaṃ jāva jhijjae aṃgaṃ,tā ṇīsasia varāīa jāva sāsā pahuppaṃti","She wept as long as she had tears to weep, She grew as thin as her body would allow, And, poor thing, Sighed as long as she had breath to sigh."
142,"samasokkhadukkhaparivaḍḍhiāṇa kāleṇa rūḍhapemmāṇa,mihuṇāṇa maraï jaṃ taṃ khu jiaï iaraṃ muaṃ hoi","Of a couple, Who after a long life of shared joys and sorrows Have learned the meaning of love, The one who dies survives, The other is as good as dead."
143,"harihii piassa ṇavacūapallavo paḍhamamaṃjarisaṇāho,mā ruasu putti patthāṇakalasamuhasaṃṭhio gamaṇaṃ","Foolish girl, do not cry. A fresh mango shoot with its new blossom Placed on the mouth of the farewell bowl Will surely stop your lover departing."
144,"jo kaha vi maha sahīhiṃ chiddaṃ lahiūṇa pesio hiae,so māṇo coriakāmuo vva diṭṭhe pie ṇaṭṭho","That jealous anger which my friends, Having found a slit, Managed to lodge in my heart, Sneaked away like a lover At the sight of my husband."
145,"sahiāhi bhaṇṇamāṇā thaṇae laggaṃ kusuṃbhaüpphaṃ ti,muddhavahuā hasijjaï papphoḍaṃtī ṇahavaāiṃ","Her friends told the young wife That a safflower was clinging to her breast, And burst into laughter When she tried to brush off the nail marks."
146,"ummūleṃti va hiaaṃ imāi re tuha virajjamāṇassa,avahīraṇavasavisãṭhulavalaṃtaṇaaṇaddhadiṭṭhāiṃ","These indifferent side glances of yours, Which turn this way and that But take no notice of me, Cut me to the quick."
148,"ṇiddālasaparighummirataṃsavalaṃtaddhatāraāloā,kāmassa vi duvvisahā diṭṭhiṇivāā sasimuhīe","The drowsy glances of a moon-faced woman, Her half-veiled pupils darting to and fro, Are irresistible Even to the God of Love."
150,"ajjāi ṇavaṇahakkhaaṇirikkhaṇe garuajovvaṇuttuṃgaṃ,paḍimāgaaṇiaṇaaṇuppalacciaṃ hoi thaṇavaṭṭhaṃ",The young wife inspecting her heavy and prominent breasts For fresh nail marks Adorned them with the lotuses of her eyes Which were mirrored in their smooth expanse.
152,"mā kuṇa paḍivakkhasuhaṃ aṇuṇesu piaṃ pasāalohillaṃ,aïgahiagaruamāṇeṇa putti rāsi vva jhijjihisi","Don’t make your rivals happy: When your lover is eager to please you, Humor him, For, dear girl, By doling out oversize portions of disdain You will dwindle to nothing."
153,"virahakaravattadūsaha phālijjaṃtammi tīa hiaammi,aṃsū kajjalamaïlaṃ pamāṇasuttaṃ va paḍihāi",The tear mixed with eye-black Looks like a line drawn around her heart To guide the saw of separation In its agonizing surgery
154,"duṇṇikkhevaam eaṃ puttaa mā sāhasaṃ karijjāsu,ettha ṇihittāi maṇe hiaāi puṇo ṇa labbhaṃti","My boy, Don’t be so hasty. This isn’t the place To leave things for safekeeping. As far as I know, Hearts deposited here Are not returned."
155,"ṇivvuttaraā vi vahū suraavirāmaṭṭhiiṃ aāṇaṃtī,aviraahiaā aṇṇaṃ pi kiṃ pi atthi tti ciṃtei",The wife who had already reached her climax But did not realize that that was the end of that Remained in a state of excitement Expecting something more.
156,"ṇaṃdaṃtu suraasuharasataṇhāvaharāi saalaloassa,vahukaïavamaggaviṇimmiāi vesāṇa pemmāiṃ",Praise be to the fond attentions of prostitutes Who minister to everyone’s need for the pleasures of love With a whole armory of wiles.
157,"appattamaṇṇudukkho kiṃ maṃ kisia tti pucchasi hasaṃto,pāvasi jā calacittaṃ piaṃ jaṇaṃ tā tuha kahissaṃ","I suppose you have never felt The pain of grief, That you ask me, laughingly, Why I am so thin. When you have found a fickle lover yourself, I will explain."
158,"avahatthiūṇa sahijaṃpiāi jāṇaṃ kaeṇa ramio si,eāi tāi sokkhāi saṃsao jehi jīassa","Are these the pleasures For which I threw myself upon you, Brushing aside the warnings of my friends, And for lack of which my life Now hangs in the balance?"
159,"īsāluo paī se rattiṃ mahuaṃ ṇa dei ucceuṃ,uccei appaṇa ccia māe aïujjuasahāo","He is so jealous That he does not want his wife To gather sweetwood flowers at night. Instead, the honest soul Goes and gathers them himself."
160,"acchoḍiavatthaddhaṃtapatthie maṃtharaṃ tumaṃ vacca,ciṃtesi thaṇaharāāsiassa majjhassa vi ṇa bhaṃgaṃ",Why storm off Trailing your skirt behind you? Slow down! Aren’t you afraid your waist might break Under the weight of your breasts?
161,"uddhaccho piaï jalaṃ jaha jaha viralaṃgulī ciraṃ pahio,pāvāliā vi taha taha dhāraṃ taṇuaṃ pi taṇuei","For some time the traveler has been sipping water From his cupped hand, Keeping his fingers wide apart, All the while looking up towards the woman at the well, Who in turn has reduced the already thin stream To a mere trickle."
162,"bhicchaaro pecchaï ṇāhimaṃḍalaṃ sā vi tassa muhaaṃdaṃ,taṃ caṭṭuaṃ karaṃkaṃ doṇha vi kāā viluṃpaṃti","While the begging monk looks down at her navel, And the housewife looks at the moon of his face, The crows plunder the dish in her hands And the begging bowl in his."
163,"jeṇa viṇā ṇa jivijjaï aṇuṇijjaï so kaāvarāho vi,patte vi ṇaaraḍāhe bhaṇa kassa ṇa vallaho aggī","If you cannot live without the man, You’d better stay on good terms with him Whatever wrong he may have done. Even after the town has gone up in flames One cannot do without fire."
164,"vaṃkaṃ ko pulaïjjaü kassa kahijjaü suhaṃ va dukkhaṃ va,keṇa samaṃ va hasijjaü pāmarapaüre haaggāme","To whom can I give a sly glance, With whom can I share my joys and sorrows, With whom can I joke, In this dump of a village Full of yokels?"
165,"phalahīvāhaṇapuṇṇāhamaṃgalaṃ laṃgale kuṇaṃtīe,asaīa maṇorahagabbhiṇīa hatthā tharaharaṃti",As the faithless wife puts the auspicious mark on the plowshare On the first day of plowing the cotton field She is already so full of desire that her hands tremble
166,"pahiullūraṇasaṃkāulāhi asaīhi vahalatimirassa,āippaṇeṇa ṇihuaṃ vaḍassa sittāi pattāiṃ","Afraid that travelers Might cut the hanging roots of the shady banyan To let light in, The faithless women stealthily spattered the leaves With white."
168,"acchaü dāva maṇaharaṃ piāi muhadaṃsaṇaṃ aïmahagghaṃ,taggāmachettasīmā vi jhatti diṭṭhā suhāvei",Of course the sight of her precious face Is enough to rob any man of his senses. But to glimpse the outskirts of her village Is a joy in itself.
169,"ṇikkammāhi vi chettāhi pāmaro ṇea vaccae vasahiṃ,muapiajāāsuṇṇaïagehadukkhaṃ pariharaṃto","Though he had no more work in the fields, The farmer would not go home, To spare himself the pain Of finding it empty Now his wife was dead."
170,"jhaṃjhāvāuttiṇagharavivarapaloṭṭaṃtasaliladhārāhiṃ,kuḍḍalihiohidiahaṃ rakkhaï ajjā karaalehiṃ","After the storm had ripped the straw from the roof And rainwater streamed through the rafters, The good lady tried to cover the wall with her hands To protect the tally she’d made of her husband’s absence."
173,"sihipehuṇāvaaṃsā vahuā vāhassa gavvirī bhamaï,gaamottiaraïapasāhaṇāṇa majjhe savattīṇa",With a tame peacock’s tail feather behind her ear The hunter’s young wife saunters among his elder wives Who are themselves decked out with pearls Which their husband once cut loose From the temples of fierce elephants.
174,"vaṃkacchipecchirīṇaṃ vaṃkullavirīṇa vaṃkabhamirīṇaṃ,vaṃkahasirīṇa puttaa puṇṇehi jaṇo pio hoi","My son, Only someone who has acquired merit In past lives Can win the love Of women With their sly look, sly talk, Sly smile and sly walk."
175,"bhama dhammia vīsaddho so suṇaho ajja mārio teṇa,golāaḍaviaḍakuḍuṃgavāsiṇā dariasīheṇa","Your holiness, It’s safe for you to walk in the village now. The dog that bothered you Has been killed by a fierce lion Who lives in the thickets of the Goda\."
176,"vāerieṇa bhariaṃ acchiṃ kaṇṇaraïuppalaraeṇa,phukkaṃto aviaṇhaṃ cuṃvaṃto ko si devvāṇaṃ",When the wind has blown pollen From the lotus on my ear Into my eye Only a god can steal a kiss While blowing it out.
177,"sahi dummeṃti kalaṃvāiṃ jaha maṃ taha ṇa sesakusumāiṃ,ṇūṇaṃ imesu diahesu vahaï guliādhaṇuṃ kāmo","Friend, The orange kadamba flowers give me more pain Than all other flowers put together. It’s as if these days The God of Love has a bow that shoots sweets"
178,"ṇā 'haṃ dūī ṇa tumaṃ pio tti ko amha ettha vāvāro,sā maraï tujjha aaso eaṃ dhammakkharaṃ bhaṇimo","I am not her go-between, You are not her lover, So what have we to do with each other? But let me tell you the truth: She is dying, And the disgrace is yours."
179,"tīa muhāhi tuha muhaṃ tujjha muhāo a majjha calaṇammi,hatthāhatthīa gao aïdukkarakārao tilao","From her face to your face And from your face to my feet, Going from one to the other, The dot painted on her forehead Has performed a real miracle."
180,"sāmāi sāmalijjaï addhacchipaloirīa muhasohā,jaṃvūdalakaakaṇṇāvaaṃsabhamire haliaütte","How the young beauty’s face grows dark When, with a furtive glance, she sees The plowman flaunting an ear ornament Of rose-apple leaves."
181,"dūi tumaṃ cia kusalā kakkhaḍamaüāi jāṇase vottuṃ,kaṃḍūipaṃḍaraṃ jaha ṇa hoi taha taṃ karejjāsu","Go-between! You’re brilliant —The way you know how to mix rough with smooth. Please, do it in such a way That he itches all over Without having a rash."
182,"mahilāsahassabharie tuha hiae suhaa sā amāaṃtī,diahaṃ aṇaṇṇakammā aṃgaṃ taṇuaṃ pi taṇuei","Finding no room Among the thousands of women That crowd your heart, She does nothing else each day But make her thin body even thinner."
183,"khaṇamettaṃ pi ṇa phiṭṭaï aṇudiaha viiṇṇagaruasaṃtāvā,pacchaṇṇapāvasaṃka vva sāmalī majjha hiaāo","Impossible, even for a moment, To banish her dark presence from my heart. Every day the same pain, undiminished, Like being haunted by a secret sin."
184,"aṇṇua ṇā 'haṃ kuviā uvaūhasu kiṃ muhā pasāesi,tuha maṇṇusamuppāeṇa majjha māṇeṇa vi ṇa kajjaṃ","You fool, What makes you think I’m angry? Stop your needless groveling And take me in your arms. What’s the point in my sulking? It only makes you angry."
185,"dīhuṇhapaüraṇīsāsapaavio vāhasalilaparisitto,sāhei sāmasavalaṃ va tīa aharo tuha vioe","Drenched by tears, Scorched by long, hot sighs, Her lips in your absence Perform the penance of fire and water."
186,"sarae mahaddahāṇaṃ aṃtosisirāi vāhiruṇhāiṃ,jāāi kuviasajjaṇahiaasaricchāi salilāiṃ","A lake in autumn Is warm only on the surface. Below it stays cool, Like a good man when displeased."
187,"āassa kiṃ ṇu kāhaṃ kiṃ vocchaṃ kaha ṇu hohii imaṃ ti,paḍhamuggaasāhasaāriāi hiaaṃ tharaharei",When he comes what shall I do? What shall I say? And how will it be? The girl’s heart trembles At her first chance to be reckless.
188,"ṇeurakoḍivilaggaṃ ciuraṃ daïassa pāapaḍiassa,hiaaṃ paütthamāṇaṃ ummoaṃti ccia kahei","By disentangling her husband’s hair From the clasp of her anklet As he lies at her feet, She tells him That pride has left her heart."
189,"tujjha 'ṃgarāaseseṇa sāmalī taha khareṇa somārā,sā kira golātūhe ṇhāā jaṃvūkasāeṇa",Haven’t you heard how that lovely girl ruined her soft skin By bathing in the Goda\ Just where you had smeared yourself With stinging rose-apple lotion?
190,"ajjaṃ cea paüttho ajjaṃ cia suṇṇaāi jāāiṃ,racchāmuhadeulacaccarāi amhaṃ ca hiaāiṃ","Today he is gone, Today the alleys are empty, The temples are empty, The crossroads are empty, And so is my heart."
192,"āaṃvaṃtakavolaṃ khaliakkharajaṃpiriṃ phuraṃtoṭṭhiṃ,mā chivasu tti sarosaṃ samosaraṃtiṃ piaṃ bharimo","I will never forget how my beloved ran off In anger, With red cheeks, Stammering with trembling lips That I should leave her alone."
193,"golāvisamoāracchaleṇa appā urammi se mukko,aṇuaṃpāṇiddosaṃ teṇa vi sā gāḍham uvaūḥā","On the pretext that the steps Down to the Goda\were uneven, She clung to his breast While he, purely out of concern, Held her in a tight embrace."
